trans_id,day,time,bar,drinker,tip,total
2796,1,"142004","T.G.I. Friday's","Wayne Roberson",11.82,107.5
2797,3,"142349","T.G.I. Friday's","Wayne Roberson",8.41,60.1
2798,4,"121807","T.G.I. Friday's","Wayne Roberson",7.13,50.94
2799,2,"214733","Kells Restaurant","Wayne Roberson",0.86,42.8
2800,3,"151431","Bluepoint Sage Cafe","Wayne Roberson",13.7,97.87
2801,2,"205207","Barrister S Euro Tavern;","Kiara Bray",3.4,42.48
2802,2,"093615","IHOP","Kiara Bray",2.94,146.94
2803,7,"113815","Barrister S Euro Tavern;","Kiara Bray",0.84,6.98
2804,5,"112710","Barrister S Euro Tavern;","Kiara Bray",0.68,17.01
2805,1,"154950","Barrister S Euro Tavern;","Kiara Bray",0.32,16.15
2806,4,"113903","Bennigan's","Brent Lowe",7.43,67.52
2807,3,"171016","Twin Peeks","Brent Lowe",2.37,29.62
2808,6,"200753","Mugshots Bar","Brent Lowe",0.0,106.1
2809,7,"005019","Twin Peeks","Brent Lowe",0.89,6.37
2810,7,"062325","Bennigan's","Brent Lowe",13.04,100.34
2811,5,"192552","Scooters","Houston Ayala",6.42,49.41
2812,3,"144731","Wellhead Restaurant-Brew Pub","Houston Ayala",10.37,148.11
2813,5,"004007","Tweed's Pub Restaurant","Houston Ayala",17.64,117.59
2814,4,"101424","Scooters","Houston Ayala",0.42,7.06
2815,7,"184451","Carrabba's Italian Grill","Houston Ayala",2.35,58.73
2816,3,"131156","Worldwide Wine Services","Elvis Strong",8.25,165.05
2817,6,"131851","Worldwide Wine Services","Elvis Strong",1.64,32.78
2818,3,"072943","Texas Roadhouse","Elvis Strong",0.46,45.59
2819,2,"132853","Texas Roadhouse","Elvis Strong",2.59,25.88
2820,4,"183423","Worldwide Wine Services","Elvis Strong",18.08,129.11
2821,5,"113604","Dejavu Nightclub","Aspen Kline",3.84,34.94
2822,3,"214650","Quaker Steak & Lube","Aspen Kline",2.82,70.56
2823,2,"162952","Wellhead Restaurant-Brew Pub","Aspen Kline",0.18,17.82
2824,7,"212955","Quaker Steak & Lube","Aspen Kline",5.73,47.73
2825,7,"203550","Quaker Steak & Lube","Aspen Kline",8.72,58.11
2826,2,"203637","Tryst Lounge","Giovanna Alexander",0.76,15.18
2827,6,"213052","Tryst Lounge","Giovanna Alexander",4.44,49.37
2828,1,"232239","New York Dolls","Giovanna Alexander",6.31,45.09
2829,6,"191155","Tryst Lounge","Giovanna Alexander",0.0,30.53
2830,5,"205245","J R's Last Laugh Comedy Club","Giovanna Alexander",0.0,12.48
2831,4,"123912","Waffle House","Katrina Ritter",0.15,7.37
2832,7,"122326","Cheese Burger in Paradise","Katrina Ritter",1.38,15.31
2833,6,"205416","Cheese Burger in Paradise","Katrina Ritter",13.38,95.58
2834,5,"213557","Kroc's","Katrina Ritter",1.81,30.11
2835,1,"101234","Scooters","Katrina Ritter",0.68,67.95
2836,7,"171819","County Line Pub","Jaelynn Carter",3.15,28.62
2837,5,"083045","Denny's","Jaelynn Carter",1.47,36.85
2838,6,"131120","County Line Pub","Jaelynn Carter",0.0,12.79
2839,1,"191448","Steak 'n Shake","Jaelynn Carter",6.36,45.45
2840,3,"210814","Steak 'n Shake","Jaelynn Carter",16.99,121.34
2841,5,"132523","Bennigan's","Damari Roberts",0.22,10.82
2842,3,"203552","Cork Town Tavern","Damari Roberts",2.61,87.12
2843,6,"135519","Bennigan's","Damari Roberts",1.68,56.1
2844,3,"170809","Bennigan's","Damari Roberts",7.86,112.23
2845,3,"083446","Bennigan's","Damari Roberts",0.97,13.86
2846,2,"000828","Border Lounge","Jonathan Marshall",0.94,13.39
2847,7,"004848","Bertucci's","Jonathan Marshall",0.28,27.76
2848,1,"005430","Bertucci's","Jonathan Marshall",1.2,120.29
2849,7,"232233","Border Lounge","Jonathan Marshall",8.48,77.13
2850,4,"220556","Border Lounge","Jonathan Marshall",3.41,68.2
2851,5,"211341","Schileens Pub","Ryleigh Lambert",8.68,72.31
2852,1,"185021","Crowe Bar","Ryleigh Lambert",0.37,9.15
2853,2,"114002","Islands Fine Burgers & Drinks","Ryleigh Lambert",2.56,63.99
2854,3,"204526","Schileens Pub","Ryleigh Lambert",9.53,68.08
2855,7,"224151","Lone Star Athletic Football Club","Ryleigh Lambert",7.72,55.15
2856,3,"202626","Quaker Steak & Lube","Konnor Stuart",1.54,77.24
2857,7,"185308","Quaker Steak & Lube","Konnor Stuart",8.73,62.35
2858,5,"223645","Scooters","Konnor Stuart",1.4,34.94
2859,5,"204505","Quaker Steak & Lube","Konnor Stuart",14.32,102.27
2860,7,"000615","Tradesman Tavern Inc","Konnor Stuart",1.7,21.29
2861,1,"141452","Gay Nineties Theatre Cafe","Kevin Robles",3.35,37.21
2862,7,"225249","D & J Web Solutions","Kevin Robles",17.47,116.45
2863,7,"130627","Worldwide Wine Services","Kevin Robles",5.58,61.95
2864,1,"183619","Worldwide Wine Services","Kevin Robles",1.31,32.74
2865,2,"213846","D & J Web Solutions","Kevin Robles",9.63,137.5
2866,1,"074206","Dolphin Inn","Giana Case",2.36,15.74
2867,7,"204215","Hickory Tavern","Giana Case",3.26,25.11
2868,2,"183645","Hickory Tavern","Giana Case",0.58,58.15
2869,2,"164717","Eight Seconds","Giana Case",7.38,67.06
2870,6,"215236","Worldwide Wine Services","Giana Case",6.84,68.42
2871,3,"173904","Robert","Esther Acosta",6.95,86.87
2872,2,"124121","War Room","Esther Acosta",4.97,45.14
2873,4,"163030","Robert","Esther Acosta",0.11,10.64
2874,4,"115351","War Room","Esther Acosta",0.47,46.66
2875,1,"170803","War Room","Esther Acosta",0.0,79.09
2876,1,"172617","Cork Town Tavern","Donna Spears",2.72,90.52
2877,6,"123247","Caledonia Lounge","Donna Spears",3.8,76.09
2878,6,"154442","Gold Hawk","Donna Spears",2.34,19.54
2879,7,"152451","Caledonia Lounge","Donna Spears",0.93,8.46
2880,2,"211916","Gold Hawk","Donna Spears",5.86,97.64
2881,1,"131506","Waffle House","Ivan Hood",3.88,77.66
2882,7,"200516","Swamp Sports Bar & Restaurant","Ivan Hood",0.0,88.19
2883,3,"130917","Waffle House","Ivan Hood",1.66,41.62
2884,4,"225001","Opus Mainstreet","Ivan Hood",0.53,52.53
2885,2,"093843","Waffle House","Ivan Hood",5.86,65.14
2886,4,"230745","Red Lobster","Cali Noble",7.17,102.37
2887,3,"183122","Hickory Tavern","Cali Noble",4.97,82.8
2888,5,"205204","Hickory Tavern","Cali Noble",0.33,33.24
2889,4,"205009","Kesler Sports Bar & Grill","Cali Noble",0.7,11.6
2890,7,"175427","Maria C. Estabil","Cali Noble",4.36,87.28
2891,2,"231548","Opus Mainstreet","Lesly Austin",0.72,5.51
2892,7,"134715","Opus Mainstreet","Lesly Austin",5.92,118.48
2893,1,"141958","Dejavu Nightclub","Lesly Austin",8.13,81.26
2894,7,"101703","Scooters","Lesly Austin",2.16,36.01
2895,5,"234759","Kroc's","Lesly Austin",1.7,17.01
2896,1,"211605","Club 101","Makaila Roach",8.47,70.57
2897,3,"113710","Club 101","Makaila Roach",6.16,61.57
2898,4,"232029","Pivots Beach Club","Makaila Roach",2.05,25.57
2899,7,"141900","Pivots Beach Club","Makaila Roach",3.55,118.49
2900,4,"102958","Club 101","Makaila Roach",1.46,48.76
2901,7,"202345","Saturn","Anika Goodwin",2.62,37.49
2902,7,"142041","C C Slaughters Restaurant","Anika Goodwin",8.28,118.35
2903,4,"233353","Saturn","Anika Goodwin",4.15,69.14
2904,5,"211307","Shanahan's Lafayette","Anika Goodwin",2.18,54.5
2905,2,"180825","Saturn","Anika Goodwin",20.56,137.06
2906,4,"004048","Jovan's Lounge Ltd","Beatrice Flowers",0.96,6.37
2907,7,"194705","Hooters","Beatrice Flowers",6.21,88.72
2908,5,"125119","Jovan's Lounge Ltd","Beatrice Flowers",8.53,71.1
2909,6,"201658","Hooters","Beatrice Flowers",3.55,88.72
2910,1,"133126","Waffle House","Beatrice Flowers",0.67,22.3
2911,5,"191629","Hooters","Hayden Barrera",13.23,94.53
2912,3,"171055","Bob Evans Restaurants","Hayden Barrera",2.12,35.35
2913,4,"211326","Hooters","Hayden Barrera",4.22,42.18
2914,5,"214027","J R's Bar & Grill Inc","Hayden Barrera",1.18,58.87
2915,3,"163247","Bob Evans Restaurants","Hayden Barrera",0.66,21.91
2916,6,"161855","Modoggies Bar & Grill","Garrett Carr",2.98,21.29
2917,5,"211405","LongHorn Steakhouse","Garrett Carr",3.92,28.02
2918,4,"184925","J R's Last Laugh Comedy Club","Garrett Carr",5.46,45.53
2919,5,"120810","Modoggies Bar & Grill","Garrett Carr",4.77,119.22
2920,7,"180601","Quaker Steak & Lube","Garrett Carr",7.52,107.4
2921,7,"220509","Boynton Restaurant & Spirits","Lilianna Preston",5.29,58.79
2922,4,"094026","Waffle House","Lilianna Preston",9.32,77.66
2923,6,"110729","Scooters","Lilianna Preston",0.6,29.85
2924,7,"123647","Scooters","Lilianna Preston",2.47,30.92
2925,2,"193052","Boynton Restaurant & Spirits","Lilianna Preston",1.07,17.78
2926,2,"002051","Planet Hollywood","Roselyn Hernandez",0.74,73.9
2927,5,"212230","Big Al's","Roselyn Hernandez",2.1,23.34
2928,5,"000504","Planet Hollywood","Roselyn Hernandez",4.69,93.79
2929,5,"062909","Don & Herb's Inc","Roselyn Hernandez",11.21,80.05
2930,7,"080812","Don & Herb's Inc","Roselyn Hernandez",4.36,39.64
2931,6,"151831","Met Lounge","Brenda Mcdowell",5.63,80.4
2932,2,"204331","Kainoa's Sports Bar & Restrnt","Brenda Mcdowell",15.65,173.84
2933,5,"214240","Kainoa's Sports Bar & Restrnt","Brenda Mcdowell",27.03,180.21
2934,7,"104938","T.G.I. Friday's","Brenda Mcdowell",0.74,18.48
2935,3,"115016","Famous Dave's","Brenda Mcdowell",3.55,27.31
2936,5,"162515","Arena","Cadence Hart",0.0,107.7
2937,6,"012958","Arena","Cadence Hart",7.22,90.31
2938,6,"185402","Arena","Cadence Hart",12.75,127.54
2939,2,"222609","Dixie Taverne","Cadence Hart",9.22,92.15
2940,4,"162357","Basement","Cadence Hart",0.05,5.0
2941,6,"204331","Gold Hawk","Gunner Barrett",11.09,100.79
2942,5,"102156","For Pete's Sake","Gunner Barrett",18.65,169.51
2943,2,"140755","For Pete's Sake","Gunner Barrett",6.78,61.67
2944,6,"141305","For Pete's Sake","Gunner Barrett",8.2,68.3
2945,6,"150835","Sizzler","Gunner Barrett",8.16,54.37
2946,5,"192007","Town & Country","Olive Maldonado",0.47,4.23
2947,5,"133110","Dejavu Nightclub","Olive Maldonado",1.87,18.67
2948,2,"185210","Town & Country","Olive Maldonado",1.6,80.25
2949,1,"002153","Border Lounge","Olive Maldonado",2.69,67.27
2950,5,"184322","Town & Country","Olive Maldonado",1.74,19.3
2951,7,"211759","N V Penthouse Lounge","Austin Cantrell",10.01,125.08
2952,2,"001410","Monopole Restaurant","Austin Cantrell",0.0,67.53
2953,4,"221916","Moms Toy Box","Austin Cantrell",0.12,2.45
2954,7,"002519","Moms Toy Box","Austin Cantrell",1.72,28.69
2955,2,"233220","Saturn","Austin Cantrell",3.49,43.66
2956,4,"194325","Savannah Wine Shop","Keenan Cole",7.16,89.46
2957,5,"115208","Xtc Cabaret","Keenan Cole",5.75,57.51
2958,6,"183559","Savannah Wine Shop","Keenan Cole",1.0,20.02
2959,4,"211120","Iron Post","Keenan Cole",4.75,79.16
2960,3,"160738","Xtc Cabaret","Keenan Cole",7.81,52.08
2961,3,"014818","Firefly Club","Tess Cherry",0.48,7.96
2962,3,"202828","Firefly Club","Tess Cherry",4.16,31.99
2963,4,"164759","T.G.I. Friday's","Tess Cherry",0.0,107.5
2964,7,"163442","Firefly Club","Tess Cherry",0.66,33.11
2965,5,"210749","T.G.I. Friday's","Tess Cherry",1.63,16.34
2966,2,"182005","Bob Evans Restaurants","Elijah Gonzales",0.0,38.18
2967,5,"165327","Famous Dave's","Elijah Gonzales",0.53,3.55
2968,2,"145538","Famous Dave's","Elijah Gonzales",0.58,19.21
2969,5,"132236","Pivots Beach Club","Elijah Gonzales",0.38,19.21
2970,5,"204511","Basement","Elijah Gonzales",0.57,57.15
2971,4,"203133","Boynton Restaurant & Spirits","Zaria Hickman",0.0,50.94
2972,3,"190600","Twin Peeks","Zaria Hickman",0.0,43.47
2973,6,"171834","Boynton Restaurant & Spirits","Zaria Hickman",3.65,33.16
2974,3,"223114","Border Lounge","Zaria Hickman",10.41,69.37
2975,2,"234621","Boynton Restaurant & Spirits","Zaria Hickman",0.0,15.02
2976,4,"192139","Swamp Sports Bar & Restaurant","Savanna Bradshaw",5.7,43.84
2977,5,"091629","Cheese Burger in Paradise","Savanna Bradshaw",8.06,67.14
2978,5,"192023","Swamp Sports Bar & Restaurant","Savanna Bradshaw",0.0,64.02
2979,7,"193756","Swamp Sports Bar & Restaurant","Savanna Bradshaw",3.53,88.19
2980,6,"091839","Swamp Sports Bar & Restaurant","Savanna Bradshaw",10.45,87.11
2981,5,"224537","Kroc's","Veronica Harrison",7.98,66.54
2982,5,"190916","Kroc's","Veronica Harrison",5.74,38.25
2983,6,"222711","Jack's Place","Veronica Harrison",6.04,100.62
2984,6,"204800","Bob Evans Restaurants","Veronica Harrison",3.05,38.18
2985,7,"135204","Chiquito","Veronica Harrison",2.21,73.77
2986,1,"181604","Eight Seconds","Makenna Grant",4.93,49.25
2987,1,"082403","Eight Seconds","Makenna Grant",4.96,82.61
2988,7,"151648","Qdoba Mexican Grill","Makenna Grant",6.28,209.44
2989,3,"201232","Stonebridge Village Poa","Makenna Grant",0.0,36.23
2990,2,"140728","Qdoba Mexican Grill","Makenna Grant",2.26,25.06
2991,2,"164828","Carrabba's Italian Grill","Haiden Livingston",4.14,137.89
2992,3,"175024","Carrabba's Italian Grill","Haiden Livingston",0.0,179.49
2993,7,"123232","Dejavu Nightclub","Haiden Livingston",4.89,32.59
2994,6,"180531","Carrabba's Italian Grill","Haiden Livingston",8.71,174.19
2995,6,"172715","Scooters","Haiden Livingston",0.51,25.43
2996,1,"215205","Mugshots Bar","Rachel Guerrero",2.42,120.94
2997,6,"003201","J R's Last Laugh Comedy Club","Rachel Guerrero",9.8,75.37
2998,6,"192927","Atkins Park Tavern","Rachel Guerrero",0.0,16.92
2999,5,"002651","J R's Last Laugh Comedy Club","Rachel Guerrero",4.44,88.81
3000,5,"085547","Ten","Rachel Guerrero",8.15,90.58
3001,7,"181546","Brandy's","Perla Cardenas",4.49,112.35
3002,1,"171057","Brandy's","Perla Cardenas",6.48,80.99
3003,2,"232039","Golden Corral","Perla Cardenas",2.28,25.32
3004,3,"142227","Golden Corral","Perla Cardenas",10.42,86.87
3005,7,"131109","Met Lounge","Perla Cardenas",0.49,24.65
3006,2,"232824","Shanahan's Lafayette","Caylee Patel",2.51,125.7
3007,4,"130925","Club Soda","Caylee Patel",0.49,49.26
3008,6,"221833","Rainforest Cafe","Caylee Patel",2.16,71.98
3009,4,"212343","Shanahan's Lafayette","Caylee Patel",7.08,141.7
3010,2,"211523","Shanahan's Lafayette","Caylee Patel",14.11,100.78
3011,2,"092755","Ruby Tuesday","Blaine Trevino",1.1,22.04
3012,7,"153407","Jekyll & Hydes","Blaine Trevino",1.39,138.63
3013,1,"102911","Jekyll & Hydes","Blaine Trevino",7.58,84.22
3014,7,"133231","Jekyll & Hydes","Blaine Trevino",0.85,7.1
3015,4,"091316","Mulligan's Pub","Blaine Trevino",6.06,43.3
3016,1,"003332","Boston Market","Johnathan Parker",1.8,44.92
3017,5,"171055","Pizza Shoppe","Johnathan Parker",5.36,53.64
3018,6,"180506","N V Penthouse Lounge","Johnathan Parker",3.26,162.96
3019,5,"213211","Pizza Shoppe","Johnathan Parker",8.64,66.43
3020,7,"191126","Boston Market","Johnathan Parker",2.12,17.7
3021,4,"204516","Jovan's Lounge Ltd","Mollie Sanders",3.65,24.35
3022,5,"183713","Rainforest Cafe","Mollie Sanders",9.79,108.77
3023,7,"111201","Jovan's Lounge Ltd","Mollie Sanders",5.73,57.33
3024,3,"222647","Jovan's Lounge Ltd","Mollie Sanders",7.92,56.54
3025,1,"234021","J R's Bar & Grill Inc","Mollie Sanders",1.79,14.93
3026,5,"225008","Tony Roma's","Coleman Hinton",4.98,41.54
3027,5,"203017","Twin Peeks","Coleman Hinton",1.1,54.88
3028,1,"153625","Twin Peeks","Coleman Hinton",2.93,58.5
3029,7,"201920","Twin Peeks","Coleman Hinton",0.13,6.37
3030,6,"222345","Tony Roma's","Coleman Hinton",0.0,56.51
3031,5,"123840","Smokey Bones","Jaiden Vega",9.18,91.78
3032,2,"231426","J R's Last Laugh Comedy Club","Jaiden Vega",1.84,46.06
3033,7,"062950","Improper Bostonian","Jaiden Vega",4.86,81.08
3034,3,"122825","Improper Bostonian","Jaiden Vega",16.82,112.15
3035,7,"193518","Smokey Bones","Jaiden Vega",5.92,118.36
3036,4,"203037","D & J Web Solutions","Aydin Vance",1.26,31.39
3037,5,"162312","Rocket","Aydin Vance",3.5,29.18
3038,4,"124841","Waffle House","Aydin Vance",6.78,75.38
3039,4,"195210","Arlene's","Aydin Vance",3.11,103.57
3040,2,"185507","Black Angus Steakhouse","Aydin Vance",1.49,21.35
3041,1,"160557","Lone Star Steakhouse & Saloon","Tiara Contreras",0.3,14.93
3042,6,"165413","Chris Cocallas","Tiara Contreras",18.06,120.4
3043,3,"064625","Mulligan's Pub","Tiara Contreras",9.51,63.42
3044,5,"103259","Hilltop Tavern","Tiara Contreras",2.99,21.38
3045,1,"101528","Lone Star Steakhouse & Saloon","Tiara Contreras",2.22,44.36
3046,4,"131159","Rascal's","Joslyn Ramsey",2.43,121.49
3047,2,"151916","Rascal's","Joslyn Ramsey",9.5,105.54
3048,1,"010749","Hard Rock Cafe","Joslyn Ramsey",0.75,75.44
3049,5,"165521","Rascal's","Joslyn Ramsey",14.55,97.0
3050,1,"005350","Hard Rock Cafe","Joslyn Ramsey",1.07,10.65
3051,7,"184948","Daddy's","Ariella Chavez",4.96,45.1
3052,6,"003116","Kells Restaurant","Ariella Chavez",0.88,17.64
3053,5,"132828","Champions Sports Bar","Ariella Chavez",5.4,89.97
3054,5,"143052","Champions Sports Bar","Ariella Chavez",1.48,74.24
3055,7,"133545","Kells Restaurant","Ariella Chavez",0.16,16.15
3056,3,"203749","Arlene's","Adelyn Petersen",4.36,108.88
3057,3,"191556","Arlene's","Adelyn Petersen",1.77,88.66
3058,1,"214747","Schileens Pub","Adelyn Petersen",6.6,65.95
3059,4,"140532","Wibs","Adelyn Petersen",2.43,34.75
3060,4,"192333","Arlene's","Adelyn Petersen",8.36,64.31
3061,2,"213434","Town & Country","Marcel Garrison",9.38,62.53
3062,7,"221102","Gay Nineties Theatre Cafe","Marcel Garrison",3.33,37.04
3063,3,"153847","Town & Country","Marcel Garrison",4.36,87.22
3064,4,"164248","Gay Nineties Theatre Cafe","Marcel Garrison",2.9,26.34
3065,6,"153820","Town & Country","Marcel Garrison",5.33,48.42
3066,5,"214224","Sutliff Bar & Grill","Karly Gibson",1.1,8.45
3067,1,"163203","Daddy's","Karly Gibson",4.7,31.32
3068,7,"212157","Red Lobster","Karly Gibson",4.17,46.31
3069,6,"171335","Red Lobster","Karly Gibson",1.31,65.51
3070,4,"185011","Daddy's","Karly Gibson",1.67,83.68
3071,6,"192542","Pei Wei Asian Diner","Jude Christensen",1.66,13.86
3072,4,"013715","Firefly Club","Jude Christensen",2.33,19.45
3073,2,"202654","Firefly Club","Jude Christensen",1.19,39.75
3074,6,"183409","Black-eyed Pea","Jude Christensen",16.05,106.98
3075,6,"171433","Charles A. Meyer","Jude Christensen",1.93,24.09
3076,1,"153010","Lanigan's Irish Pub & Eatery","Ahmad Hale",0.0,56.47
3077,7,"195144","Lanigan's Irish Pub & Eatery","Ahmad Hale",3.61,32.85
3078,5,"185532","Lanigan's Irish Pub & Eatery","Ahmad Hale",0.13,6.37
3079,7,"160837","Kells Restaurant","Ahmad Hale",3.31,47.33
3080,5,"143958","Lanigan's Irish Pub & Eatery","Ahmad Hale",6.18,44.15
3081,7,"131327","Old Country Buffet","Justice Holt",1.9,95.21
3082,1,"130600","Arena","Justice Holt",3.83,127.54
3083,7,"081548","Downtown Lounge","Justice Holt",0.85,7.73
3084,5,"100638","Downtown Lounge","Justice Holt",8.5,56.68
3085,2,"153937","Arena","Justice Holt",4.72,78.59
3086,6,"144957","Iron Post","Mekhi Molina",1.09,21.83
3087,7,"223034","Hickory Tavern","Mekhi Molina",3.47,38.56
3088,4,"135122","War Room","Mekhi Molina",0.87,29.08
3089,2,"205305","Iron Post","Mekhi Molina",0.7,69.68
3090,1,"223326","Hickory Tavern","Mekhi Molina",0.0,20.85
3091,4,"193245","Cork Town Tavern","Rihanna Levine",11.33,87.12
3092,1,"121405","Bottling CO","Rihanna Levine",4.31,53.89
3093,1,"111612","Cork Town Tavern","Rihanna Levine",3.84,25.57
3094,4,"171038","Atkins Park Tavern","Rihanna Levine",1.15,19.21
3095,3,"175013","Smitty's Sports Pub","Rihanna Levine",8.97,81.59
3096,7,"232656","The Cheesecake Factory","Vicente Cochran",0.45,22.36
3097,4,"113652","J D Bar Corp","Vicente Cochran",3.42,42.76
3098,3,"185414","J R's Last Laugh Comedy Club","Vicente Cochran",0.0,68.11
3099,7,"070526","J D Bar Corp","Vicente Cochran",0.07,7.44
3100,5,"192627","Met Lounge","Vicente Cochran",0.96,95.81
3101,5,"164639","Pivots Beach Club","Josiah Erickson",0.77,19.21
3102,2,"203116","Vault Night Club","Josiah Erickson",7.41,56.98
3103,4,"205456","Vault Night Club","Josiah Erickson",1.23,13.62
3104,5,"232251","Vault Night Club","Josiah Erickson",5.57,37.13
3105,5,"221249","Vault Night Club","Josiah Erickson",5.03,50.29
3106,2,"164321","Union Street Station","Mikayla Mendoza",5.77,52.45
3107,6,"150839","Qdoba Mexican Grill","Mikayla Mendoza",8.31,103.83
3108,3,"152830","Union Street Station","Mikayla Mendoza",1.73,86.58
3109,7,"142742","Union Street Station","Mikayla Mendoza",7.76,86.19
3110,4,"125103","Qdoba Mexican Grill","Mikayla Mendoza",2.02,201.5
3111,7,"205415","Spot On The Alley","Payton Velasquez",16.99,141.55
3112,3,"232438","Applebee's","Payton Velasquez",5.71,81.6
3113,1,"114649","Johnny Mac's Scoreboard","Payton Velasquez",3.75,41.62
3114,5,"183947","Señor Frog's","Payton Velasquez",0.37,37.0
3115,3,"161203","Stanhope House","Payton Velasquez",0.0,25.16
3116,3,"202417","Quaker Steak & Lube","Timothy Orozco",0.92,91.88
3117,5,"192555","Kesler Sports Bar & Grill","Timothy Orozco",4.83,40.24
3118,4,"175538","Schileens Pub","Timothy Orozco",3.37,67.31
3119,4,"162119","Kesler Sports Bar & Grill","Timothy Orozco",5.82,64.63
3120,1,"182711","Quaker Steak & Lube","Timothy Orozco",0.52,51.55
3121,7,"231546","Crowe Bar","Cloe Melton",9.93,70.96
3122,7,"075513","J D Bar Corp","Cloe Melton",0.0,68.39
3123,6,"151348","Jekyll & Hydes","Cloe Melton",1.35,134.72
3124,1,"214415","Caledonia Lounge","Cloe Melton",6.05,100.89
3125,6,"115552","Caledonia Lounge","Cloe Melton",6.27,156.82
3126,2,"121511","Ten","Jaiden Palmer",6.07,101.14
3127,7,"111002","Ten","Jaiden Palmer",2.0,24.97
3128,5,"212936","Hooters","Jaiden Palmer",1.54,30.83
3129,7,"134900","Hotshots Sports Bar & Grill","Jaiden Palmer",10.54,87.83
