trans_id,day,time,date,bar,drinker,tip,total
11985,6,16:33:41,"2016-11-04 16:33:41","Club Paragon","Rachel Guerrero",11.65,83.21
11986,2,15:53:56,"2016-04-04 15:53:56","Pivots Beach Club","Rachel Guerrero",8.09,115.55
11987,7,01:43:40,"2017-01-28 01:43:40","Club 101","Rachel Guerrero",6.62,110.32
11988,6,13:37:32,"2016-08-19 13:37:32","Club 101","Rachel Guerrero",10.04,125.52
11989,6,14:24:55,"2016-05-20 14:24:55","Pivots Beach Club","Rachel Guerrero",5.53,92.2
11990,1,15:40:16,"2016-06-05 15:40:16","Pivots Beach Club","Rachel Guerrero",14.04,100.27
11991,6,12:21:52,"2017-03-10 12:21:52","Pivots Beach Club","Rachel Guerrero",9.41,117.64
11992,2,11:10:16,"2016-01-18 11:10:16","Pivots Beach Club","Rachel Guerrero",5.64,80.52
11993,1,14:05:44,"2017-01-01 14:05:44","Club Paragon","Rachel Guerrero",0.32,5.3
11994,4,11:17:09,"2016-05-18 11:17:09","Pivots Beach Club","Rachel Guerrero",3.03,33.64
11995,1,13:44:58,"2017-06-11 13:44:58","Club Paragon","Rachel Guerrero",4.16,83.21
11996,1,10:41:49,"2017-01-01 10:41:49","Club Paragon","Rachel Guerrero",6.23,77.92
11997,3,12:30:27,"2017-06-27 12:30:27","Pivots Beach Club","Rachel Guerrero",7.93,72.11
11998,5,21:50:11,"2017-03-09 21:50:11","Club 101","Rachel Guerrero",12.44,88.86
11999,3,10:43:33,"2017-08-29 10:43:33","Club Paragon","Rachel Guerrero",4.22,38.36
12000,6,17:32:21,"2016-06-10 17:32:21","Club Paragon","Rachel Guerrero",0.56,18.6
12001,3,17:27:20,"2017-07-04 17:27:20","For Pete's Sake","Perla Cardenas",0.0,30.74
12002,5,17:20:34,"2017-03-23 17:20:34","For Pete's Sake","Perla Cardenas",2.51,83.8
12003,7,15:31:22,"2017-04-08 15:31:22","For Pete's Sake","Perla Cardenas",3.88,129.2
12004,1,13:54:01,"2017-03-26 13:54:01","Friendly's","Perla Cardenas",1.96,65.39
12005,5,14:15:08,"2016-04-07 14:15:08","Friendly's","Perla Cardenas",6.12,102.07
12006,3,13:18:10,"2016-03-15 13:18:10","For Pete's Sake","Perla Cardenas",0.72,7.96
12007,6,15:28:00,"2016-10-21 15:28:00","Friendly's","Perla Cardenas",11.25,124.97
12008,6,14:05:57,"2016-03-04 14:05:57","For Pete's Sake","Perla Cardenas",20.0,133.36
12009,5,18:40:08,"2016-07-07 18:40:08","For Pete's Sake","Perla Cardenas",3.11,51.9
12010,3,16:06:13,"2017-03-07 16:06:13","Friendly's","Perla Cardenas",0.39,6.49
12011,1,16:31:14,"2017-01-01 16:31:14","For Pete's Sake","Perla Cardenas",9.86,140.88
12012,2,11:46:58,"2016-07-04 11:46:58","Friendly's","Perla Cardenas",6.4,64.04
12013,4,12:14:23,"2016-01-27 12:14:23","Friendly's","Perla Cardenas",17.3,144.17
12014,7,14:05:02,"2017-05-13 14:05:02","For Pete's Sake","Perla Cardenas",4.75,31.65
12015,2,14:09:23,"2017-10-30 14:09:23","Friendly's","Perla Cardenas",12.7,127.03
12016,4,11:29:00,"2016-11-23 11:29:00","Friendly's","Perla Cardenas",0.99,33.01
12017,3,14:44:08,"2017-09-12 14:44:08","Friendly's","Perla Cardenas",1.86,46.4
12018,6,12:20:58,"2016-06-03 12:20:58","Friendly's","Perla Cardenas",10.09,72.08
12019,2,12:41:25,"2017-12-25 12:41:25","Friendly's","Perla Cardenas",2.18,72.61
12020,5,09:42:51,"2017-01-19 09:42:51","Friendly's","Perla Cardenas",2.72,135.94
12021,5,12:35:54,"2017-10-19 12:35:54","Tweed's Pub Restaurant","Caylee Patel",0.0,4.14
12022,1,18:08:20,"2017-07-23 18:08:20","Jovan's Lounge Ltd","Caylee Patel",10.38,103.81
12023,5,18:13:08,"2016-07-07 18:13:08","Rascal's","Caylee Patel",6.54,65.37
12024,3,18:16:11,"2017-03-21 18:16:11","Rascal's","Caylee Patel",1.63,54.26
12025,7,17:18:20,"2017-04-15 17:18:20","Jovan's Lounge Ltd","Caylee Patel",5.0,38.49
12026,4,17:39:02,"2016-09-21 17:39:02","Tweed's Pub Restaurant","Caylee Patel",0.99,8.97
12027,5,14:33:14,"2017-11-16 14:33:14","Gay Nineties Theatre Cafe","Caylee Patel",4.25,106.29
12028,6,21:18:54,"2017-12-01 21:18:54","Niko's Lodge Bar & Grill","Caylee Patel",6.3,125.93
12029,5,23:37:12,"2016-09-22 23:37:12","Rascal's","Caylee Patel",0.38,12.79
12030,7,14:54:20,"2016-02-27 14:54:20","Tweed's Pub Restaurant","Caylee Patel",0.57,28.6
12031,3,19:52:52,"2017-12-12 19:52:52","Niko's Lodge Bar & Grill","Caylee Patel",1.5,49.99
12032,5,16:33:51,"2016-10-06 16:33:51","Jovan's Lounge Ltd","Caylee Patel",5.46,90.96
12033,7,00:17:26,"2016-07-09 00:17:26","Rascal's","Caylee Patel",2.78,34.7
12034,6,22:25:41,"2016-09-23 22:25:41","Rascal's","Caylee Patel",3.47,31.55
12035,7,18:08:55,"2017-11-25 18:08:55","Jovan's Lounge Ltd","Caylee Patel",5.82,48.48
12036,3,23:44:28,"2017-07-04 23:44:28","Rascal's","Caylee Patel",9.95,110.54
12037,6,15:38:29,"2016-03-18 15:38:29","Jovan's Lounge Ltd","Caylee Patel",0.0,6.37
12038,2,11:11:37,"2016-05-16 11:11:37","Tweed's Pub Restaurant","Caylee Patel",0.16,4.11
12039,1,14:28:55,"2017-01-01 14:28:55","Gay Nineties Theatre Cafe","Caylee Patel",12.18,121.78
12040,4,19:05:07,"2017-11-15 19:05:07","Niko's Lodge Bar & Grill","Caylee Patel",16.37,125.96
12041,2,16:53:17,"2016-07-04 16:53:17","Robert","Blaine Trevino",5.19,51.92
12042,4,13:43:39,"2016-11-16 13:43:39","Shanahan's Lafayette","Blaine Trevino",10.38,94.33
12043,6,16:17:46,"2017-03-10 16:17:46","Robert","Blaine Trevino",2.86,71.59
12044,7,12:07:48,"2016-05-21 12:07:48","Twin Peeks","Blaine Trevino",9.02,81.99
12045,3,22:38:02,"2016-01-12 22:38:02","Johnny Rockets","Blaine Trevino",6.77,75.23
12046,2,12:39:17,"2016-12-12 12:39:17","Twin Peeks","Blaine Trevino",5.07,42.23
12047,5,18:50:20,"2016-02-11 18:50:20","P. F. Chang's China Bistro","Blaine Trevino",4.09,37.17
12048,5,14:30:57,"2017-05-25 14:30:57","Twin Peeks","Blaine Trevino",3.38,48.3
12049,7,08:47:37,"2017-06-17 08:47:37","Twin Peeks","Blaine Trevino",8.2,136.64
12050,6,20:13:32,"2016-11-25 20:13:32","P. F. Chang's China Bistro","Blaine Trevino",1.28,12.79
12051,1,19:37:30,"2016-05-08 19:37:30","Johnny Rockets","Blaine Trevino",4.16,46.26
12052,6,12:35:53,"2016-03-25 12:35:53","Shanahan's Lafayette","Blaine Trevino",6.09,76.15
12053,5,12:07:31,"2017-05-11 12:07:31","Robert","Blaine Trevino",10.18,72.73
12054,4,08:05:35,"2017-03-01 08:05:35","Twin Peeks","Blaine Trevino",9.56,136.64
12055,3,08:36:27,"2017-08-22 08:36:27","Twin Peeks","Blaine Trevino",8.18,54.56
12056,4,18:28:08,"2017-09-06 18:28:08","Robert","Blaine Trevino",2.62,52.47
12057,6,21:14:27,"2016-01-01 21:14:27","P. F. Chang's China Bistro","Blaine Trevino",3.67,91.63
12058,4,20:45:47,"2016-08-31 20:45:47","P. F. Chang's China Bistro","Blaine Trevino",1.76,14.69
12059,2,17:05:34,"2017-11-27 17:05:34","Lone Star Athletic Football Club","Blaine Trevino",3.58,89.42
12060,4,12:10:06,"2017-12-06 12:10:06","Shanahan's Lafayette","Blaine Trevino",9.37,93.73
12061,7,13:14:04,"2016-12-31 13:14:04","Xtc Cabaret","Johnathan Parker",8.58,122.6
12062,3,21:29:21,"2016-04-26 21:29:21","Boston Market","Johnathan Parker",11.34,75.57
12063,2,14:21:50,"2016-04-04 14:21:50","Xtc Cabaret","Johnathan Parker",2.36,117.81
12064,6,21:34:20,"2016-01-08 21:34:20","Boston Market","Johnathan Parker",0.0,70.13
12065,4,23:06:16,"2016-06-29 23:06:16","Boston Market","Johnathan Parker",9.78,65.18
12066,6,11:53:52,"2016-08-19 11:53:52","Jonathan's Restaurant","Johnathan Parker",9.54,73.36
12067,3,17:30:32,"2016-05-03 17:30:32","Black-eyed Pea","Johnathan Parker",2.18,18.14
12068,4,13:55:46,"2016-10-19 13:55:46","Black-eyed Pea","Johnathan Parker",1.52,30.3
12069,1,17:36:42,"2017-10-22 17:36:42","Jonathan's Restaurant","Johnathan Parker",0.58,29.07
12070,4,16:26:48,"2016-10-12 16:26:48","Black-eyed Pea","Johnathan Parker",0.1,1.97
12071,7,14:12:07,"2016-05-28 14:12:07","Jonathan's Restaurant","Johnathan Parker",0.21,21.35
12072,1,18:32:02,"2017-12-17 18:32:02","Jonathan's Restaurant","Johnathan Parker",2.72,135.79
12073,2,20:41:09,"2017-12-11 20:41:09","Boston Market","Johnathan Parker",4.83,80.42
12074,5,16:09:32,"2016-12-15 16:09:32","Black-eyed Pea","Johnathan Parker",0.63,62.84
12075,1,13:49:28,"2016-09-25 13:49:28","Xtc Cabaret","Johnathan Parker",2.79,139.53
12076,7,22:53:43,"2017-03-18 22:53:43","Boston Market","Johnathan Parker",0.27,13.66
12077,2,15:10:45,"2016-11-07 15:10:45","Black-eyed Pea","Johnathan Parker",0.63,62.84
12078,3,15:53:06,"2016-11-22 15:53:06","Black-eyed Pea","Johnathan Parker",2.51,62.84
12079,3,14:06:10,"2017-07-04 14:06:10","Black-eyed Pea","Johnathan Parker",2.45,22.27
12080,4,22:10:16,"2017-04-05 22:10:16","Boston Market","Johnathan Parker",15.37,128.09
12081,6,22:53:49,"2016-07-08 22:53:49","J R's Bar & Grill Inc","Mollie Sanders",3.46,26.64
12082,7,21:50:31,"2016-07-02 21:50:31","The Old Spaghetti Factory","Mollie Sanders",0.83,27.66
12083,2,00:21:46,"2016-07-04 00:21:46","J R's Bar & Grill Inc","Mollie Sanders",1.54,51.29
12084,2,20:52:19,"2016-05-23 20:52:19","The Old Spaghetti Factory","Mollie Sanders",13.38,95.59
12085,4,15:19:20,"2017-09-27 15:19:20","Club Soda","Mollie Sanders",4.84,80.62
12086,3,14:44:27,"2017-07-04 14:44:27","Friendly's","Mollie Sanders",0.0,63.66
12087,4,13:53:19,"2017-05-03 13:53:19","The Original Pancake House","Mollie Sanders",5.45,54.53
12088,2,21:10:24,"2016-02-08 21:10:24","Dolphin Inn","Mollie Sanders",3.38,56.39
12089,1,21:10:21,"2017-05-28 21:10:21","Chipotle Mexican Grill","Mollie Sanders",0.08,1.62
12090,1,20:49:18,"2017-01-01 20:49:18","The Old Spaghetti Factory","Mollie Sanders",10.4,69.35
12091,3,15:08:21,"2017-07-04 15:08:21","The Cheesecake Factory","Mollie Sanders",2.11,42.18
12092,2,18:31:57,"2016-06-27 18:31:57","Jovan's Lounge Ltd","Mollie Sanders",8.04,57.44
12093,7,22:22:50,"2016-01-09 22:22:50","Wibs","Mollie Sanders",4.09,136.36
12094,1,12:39:18,"2016-07-17 12:39:18","The Original Pancake House","Mollie Sanders",4.32,28.78
12095,1,15:15:15,"2017-04-09 15:15:15","The Cheesecake Factory","Mollie Sanders",5.22,37.27
12096,6,14:47:21,"2017-04-07 14:47:21","Friendly's","Mollie Sanders",0.0,117.08
12097,4,08:55:07,"2016-11-16 08:55:07","Club Soda","Mollie Sanders",4.82,96.42
12098,4,21:27:28,"2017-03-01 21:27:28","The Old Spaghetti Factory","Mollie Sanders",9.7,88.16
12099,5,10:13:34,"2016-10-13 10:13:34","Friendly's","Mollie Sanders",14.22,101.54
12100,2,11:54:48,"2017-05-22 11:54:48","Friendly's","Mollie Sanders",14.39,130.8
12101,2,12:17:35,"2017-08-14 12:17:35","Baja Fresh","Coleman Hinton",1.15,57.46
12102,5,00:20:10,"2017-02-02 00:20:10","War Room","Coleman Hinton",0.45,7.44
12103,3,19:36:09,"2017-03-07 19:36:09","War Room","Coleman Hinton",4.76,43.23
12104,5,03:11:07,"2016-06-02 03:11:07","Houlihan's","Coleman Hinton",1.08,18.02
12105,5,18:39:04,"2016-05-19 18:39:04","Scores","Coleman Hinton",1.16,38.82
12106,2,21:42:29,"2017-09-11 21:42:29","Houlihan's","Coleman Hinton",2.65,44.21
12107,4,11:06:09,"2016-12-21 11:06:09","Baja Fresh","Coleman Hinton",1.63,40.82
12108,3,11:42:30,"2016-05-03 11:42:30","Baja Fresh","Coleman Hinton",0.0,18.73
12109,2,15:25:38,"2017-06-05 15:25:38","Town & Country","Coleman Hinton",16.52,110.11
12110,6,11:51:43,"2017-08-25 11:51:43","Baja Fresh","Coleman Hinton",7.57,58.25
12111,4,01:32:58,"2016-08-10 01:32:58","Houlihan's","Coleman Hinton",4.3,61.46
12112,1,12:09:58,"2017-03-19 12:09:58","Big Boy","Coleman Hinton",10.42,104.16
12113,3,21:11:48,"2016-03-22 21:11:48","Scores","Coleman Hinton",1.25,31.2
12114,1,16:29:16,"2016-08-21 16:29:16","Town & Country","Coleman Hinton",13.56,123.25
12115,3,22:12:13,"2016-06-21 22:12:13","Big Boy","Coleman Hinton",5.87,83.86
12116,4,23:40:48,"2017-04-12 23:40:48","Big Boy","Coleman Hinton",7.29,104.16
12117,6,19:43:07,"2017-03-10 19:43:07","Town & Country","Coleman Hinton",6.63,82.84
12118,5,15:35:11,"2017-11-02 15:35:11","Town & Country","Coleman Hinton",12.18,86.98
12119,5,11:13:13,"2017-07-20 11:13:13","Big Boy","Coleman Hinton",6.59,47.07
12120,3,15:51:51,"2017-05-16 15:51:51","Scores","Coleman Hinton",4.33,61.79
12121,5,21:37:02,"2017-11-02 21:37:02","Worldwide Wine Services","Jaiden Vega",2.18,21.77
12122,4,19:18:18,"2016-09-28 19:18:18","Bubba Gump Shrimp Company","Jaiden Vega",4.68,93.55
12123,4,17:39:53,"2016-04-27 17:39:53","Worldwide Wine Services","Jaiden Vega",2.23,18.56
12124,4,18:21:33,"2016-11-09 18:21:33","Bubba Gump Shrimp Company","Jaiden Vega",0.0,94.36
12125,4,00:08:22,"2017-07-26 00:08:22","Rascal's","Jaiden Vega",17.28,123.41
12126,2,23:16:15,"2017-07-24 23:16:15","Bubba Gump Shrimp Company","Jaiden Vega",4.81,80.12
12127,7,18:10:30,"2017-04-01 18:10:30","Karma Lounge Ltd","Jaiden Vega",1.52,37.93
12128,7,22:54:55,"2017-03-25 22:54:55","Karma Lounge Ltd","Jaiden Vega",8.6,66.18
12129,3,17:55:07,"2016-05-10 17:55:07","Bubba Gump Shrimp Company","Jaiden Vega",20.25,144.65
12130,6,15:22:58,"2017-12-08 15:22:58","Worldwide Wine Services","Jaiden Vega",3.74,37.43
12131,4,20:24:36,"2016-08-31 20:24:36","Bubba Gump Shrimp Company","Jaiden Vega",10.74,119.32
12132,7,00:44:07,"2017-06-17 00:44:07","Karma Lounge Ltd","Jaiden Vega",0.9,12.79
12133,3,22:44:36,"2017-12-19 22:44:36","Bubba Gump Shrimp Company","Jaiden Vega",0.0,19.84
12134,1,15:35:24,"2017-07-30 15:35:24","Worldwide Wine Services","Jaiden Vega",9.07,90.71
12135,2,12:37:31,"2016-07-04 12:37:31","Karma Lounge Ltd","Jaiden Vega",0.9,14.93
12136,2,21:19:09,"2017-10-16 21:19:09","Rascal's","Jaiden Vega",0.18,8.96
12137,1,19:21:24,"2016-03-27 19:21:24","Rascal's","Jaiden Vega",8.83,73.55
12138,6,19:05:26,"2017-12-15 19:05:26","Bubba Gump Shrimp Company","Jaiden Vega",1.01,101.16
12139,4,23:17:51,"2017-03-08 23:17:51","Bubba Gump Shrimp Company","Jaiden Vega",4.44,148.15
12140,7,23:07:15,"2016-11-26 23:07:15","Rascal's","Jaiden Vega",12.34,123.41
12141,2,19:10:53,"2016-05-16 19:10:53","Hard Rock Cafe","Aydin Vance",2.72,22.66
12142,4,20:13:44,"2016-05-25 20:13:44","E Robert Brame","Aydin Vance",0.45,14.93
12143,6,17:20:50,"2016-09-30 17:20:50","Gay Nineties Theatre Cafe","Aydin Vance",1.78,89.15
12144,5,21:16:25,"2016-09-01 21:16:25","E Robert Brame","Aydin Vance",7.13,54.83
12145,6,19:35:00,"2017-02-03 19:35:00","Hard Rock Cafe","Aydin Vance",5.73,57.32
12146,3,21:07:32,"2016-05-31 21:07:32","Hard Rock Cafe","Aydin Vance",2.19,21.88
12147,6,23:19:37,"2016-01-01 23:19:37","Kainoa's Sports Bar & Restrnt","Aydin Vance",2.48,61.89
12148,1,23:42:37,"2017-01-01 23:42:37","E Robert Brame","Aydin Vance",5.88,73.52
12149,2,23:34:40,"2016-11-07 23:34:40","E Robert Brame","Aydin Vance",3.71,52.94
12150,7,02:49:42,"2016-01-23 02:49:42","Kainoa's Sports Bar & Restrnt","Aydin Vance",6.83,48.76
12151,5,18:10:51,"2016-04-21 18:10:51","Gay Nineties Theatre Cafe","Aydin Vance",8.3,82.99
12152,3,12:12:45,"2017-07-04 12:12:45","New West","Aydin Vance",10.77,153.92
12153,5,14:18:31,"2017-12-14 14:18:31","New West","Aydin Vance",3.33,83.17
12154,1,14:27:02,"2016-05-22 14:27:02","New West","Aydin Vance",4.22,42.21
12155,2,00:34:07,"2016-09-19 00:34:07","E Robert Brame","Aydin Vance",1.66,27.64
12156,7,15:17:28,"2016-06-25 15:17:28","New West","Aydin Vance",1.62,54.05
12157,4,17:25:10,"2016-06-15 17:25:10","New West","Aydin Vance",0.19,6.37
12158,3,20:15:47,"2017-04-18 20:15:47","Hard Rock Cafe","Aydin Vance",12.9,129.03
12159,5,17:24:37,"2017-02-09 17:24:37","New West","Aydin Vance",8.49,94.32
12160,7,22:16:39,"2016-10-22 22:16:39","Hard Rock Cafe","Aydin Vance",18.18,139.87
12161,3,14:28:41,"2016-02-16 14:28:41","Mugshots Bar","Tiara Contreras",0.32,31.68
12162,7,14:37:02,"2016-12-10 14:37:02","Gold Hawk","Tiara Contreras",5.8,72.55
12163,3,20:48:45,"2016-01-26 20:48:45","Mugshots Bar","Tiara Contreras",0.0,35.32
12164,4,21:48:41,"2016-02-03 21:48:41","Iron Post","Tiara Contreras",0.62,20.81
12165,2,21:05:55,"2017-08-07 21:05:55","Downtown Lounge","Tiara Contreras",0.26,26.12
12166,6,16:12:59,"2017-10-27 16:12:59","Gold Hawk","Tiara Contreras",0.89,89.27
12167,6,18:38:38,"2016-10-21 18:38:38","Johnny Rockets","Tiara Contreras",0.86,85.88
12168,7,22:47:56,"2016-01-02 22:47:56","Johnny Rockets","Tiara Contreras",7.12,79.15
12169,3,16:16:10,"2017-06-06 16:16:10","Gold Hawk","Tiara Contreras",6.02,66.85
12170,3,21:08:27,"2017-06-27 21:08:27","Johnny Rockets","Tiara Contreras",1.69,12.98
12171,5,11:22:51,"2017-09-14 11:22:51","Gold Hawk","Tiara Contreras",0.37,3.32
12172,7,16:35:16,"2017-11-04 16:35:16","Scores","Tiara Contreras",9.09,69.91
12173,2,13:39:31,"2017-11-13 13:39:31","Mugshots Bar","Tiara Contreras",3.75,53.6
12174,2,19:11:48,"2017-06-26 19:11:48","Mugshots Bar","Tiara Contreras",0.0,56.15
12175,2,18:24:45,"2016-05-09 18:24:45","Downtown Lounge","Tiara Contreras",0.59,59.01
12176,3,10:29:41,"2017-07-04 10:29:41","Mugshots Bar","Tiara Contreras",3.08,28.02
12177,4,20:29:38,"2017-04-05 20:29:38","Gold Hawk","Tiara Contreras",0.97,24.16
12178,7,19:32:19,"2016-04-02 19:32:19","Iron Post","Tiara Contreras",0.19,19.19
12179,6,19:17:39,"2017-09-08 19:17:39","Gold Hawk","Tiara Contreras",4.59,45.9
12180,6,12:47:04,"2017-07-21 12:47:04","Gold Hawk","Tiara Contreras",11.63,89.45
12181,6,18:32:38,"2016-05-13 18:32:38","Pizza Shoppe","Joslyn Ramsey",5.66,47.2
12182,2,15:09:56,"2016-07-04 15:09:56","Robert","Joslyn Ramsey",3.27,65.46
12183,6,14:21:02,"2017-03-17 14:21:02","Pizza Shoppe","Joslyn Ramsey",1.13,112.79
12184,7,16:20:57,"2016-07-23 16:20:57","Pizza Shoppe","Joslyn Ramsey",14.66,112.79
12185,2,01:13:29,"2017-11-20 01:13:29","Dillinger's Inc","Joslyn Ramsey",1.78,25.44
12186,4,19:35:46,"2016-07-06 19:35:46","Pizza Shoppe","Joslyn Ramsey",9.02,81.99
12187,1,19:20:46,"2016-01-03 19:20:46","Dillinger's Inc","Joslyn Ramsey",4.91,70.17
12188,7,18:07:25,"2017-07-15 18:07:25","Dillinger's Inc","Joslyn Ramsey",4.81,37.03
12189,5,16:35:19,"2016-09-15 16:35:19","Robert","Joslyn Ramsey",4.49,74.83
12190,4,16:14:06,"2017-08-30 16:14:06","Robert","Joslyn Ramsey",1.08,53.78
12191,2,20:24:52,"2016-11-21 20:24:52","Pizza Shoppe","Joslyn Ramsey",10.54,105.35
12192,3,19:12:35,"2016-09-13 19:12:35","Pizza Shoppe","Joslyn Ramsey",5.49,78.38
12193,2,19:43:19,"2017-01-02 19:43:19","Dillinger's Inc","Joslyn Ramsey",1.26,42.1
12194,3,22:17:39,"2016-01-05 22:17:39","Pizza Shoppe","Joslyn Ramsey",2.88,71.88
12195,1,15:19:04,"2017-01-01 15:19:04","Pizza Shoppe","Joslyn Ramsey",13.81,98.65
12196,1,17:07:23,"2016-08-21 17:07:23","Pizza Shoppe","Joslyn Ramsey",0.54,18.08
12197,3,12:41:42,"2016-09-13 12:41:42","Robert","Joslyn Ramsey",5.21,74.41
12198,1,23:13:37,"2017-06-25 23:13:37","Dillinger's Inc","Joslyn Ramsey",6.52,81.56
12199,4,23:31:04,"2017-03-15 23:31:04","Dillinger's Inc","Joslyn Ramsey",2.83,94.27
12200,1,01:23:16,"2017-07-02 01:23:16","Dillinger's Inc","Joslyn Ramsey",6.07,86.76
12201,3,20:47:54,"2017-03-28 20:47:54","Casino El Camino Bar & Grill","Ariella Chavez",2.58,23.45
12202,5,16:07:02,"2017-09-14 16:07:02","Saturn","Ariella Chavez",4.31,143.78
12203,1,13:48:28,"2017-08-13 13:48:28","Saturn","Ariella Chavez",1.1,36.81
12204,1,19:24:40,"2017-01-01 19:24:40","Champions Sports Bar","Ariella Chavez",1.53,15.32
12205,2,00:09:48,"2017-05-29 00:09:48","Casino El Camino Bar & Grill","Ariella Chavez",1.6,159.53
12206,6,18:15:20,"2017-11-24 18:15:20","Saturn","Ariella Chavez",13.33,88.88
12207,6,22:54:29,"2016-01-01 22:54:29","Hoss's Steak and Sea House","Ariella Chavez",4.26,28.42
12208,7,11:39:37,"2016-05-14 11:39:37","Champions Sports Bar","Ariella Chavez",6.13,55.75
12209,5,21:51:48,"2016-07-28 21:51:48","Casino El Camino Bar & Grill","Ariella Chavez",12.64,126.44
12210,6,09:07:04,"2016-07-22 09:07:04","Champions Sports Bar","Ariella Chavez",0.0,57.47
12211,1,20:06:09,"2017-01-01 20:06:09","Hoss's Steak and Sea House","Ariella Chavez",0.2,6.73
12212,2,12:38:05,"2017-02-27 12:38:05","Champions Sports Bar","Ariella Chavez",2.33,25.92
12213,2,09:27:05,"2017-11-13 09:27:05","Champions Sports Bar","Ariella Chavez",0.19,18.73
12214,2,21:25:44,"2017-02-20 21:25:44","Casino El Camino Bar & Grill","Ariella Chavez",2.19,21.95
12215,1,21:41:54,"2017-01-22 21:41:54","Boston Market","Ariella Chavez",5.13,46.62
12216,3,00:08:07,"2017-02-28 00:08:07","Casino El Camino Bar & Grill","Ariella Chavez",10.96,99.68
12217,7,15:49:27,"2016-09-17 15:49:27","N V Penthouse Lounge","Ariella Chavez",5.4,59.99
12218,2,18:21:28,"2016-07-04 18:21:28","Champions Sports Bar","Ariella Chavez",0.45,7.52
12219,2,11:24:23,"2016-02-15 11:24:23","Saturn","Ariella Chavez",17.57,125.52
12220,6,23:21:30,"2016-07-01 23:21:30","Casino El Camino Bar & Grill","Ariella Chavez",2.65,66.14
12221,5,20:27:26,"2016-12-01 20:27:26","World Beer Direct","Adelyn Petersen",3.46,69.26
12222,5,21:20:54,"2017-04-27 21:20:54","Bottling CO","Adelyn Petersen",1.37,17.07
12223,4,16:26:21,"2016-11-23 16:26:21","Sizzler","Adelyn Petersen",1.09,18.16
12224,5,15:23:00,"2016-10-06 15:23:00","Lone Star Steakhouse & Saloon","Adelyn Petersen",0.37,12.31
12225,1,15:53:38,"2016-10-23 15:53:38","Bottling CO","Adelyn Petersen",10.11,67.38
12226,6,17:32:45,"2016-12-23 17:32:45","World Beer Direct","Adelyn Petersen",1.03,102.59
12227,2,11:35:15,"2017-10-30 11:35:15","Bennigan's","Adelyn Petersen",3.03,75.67
12228,7,00:22:54,"2017-11-04 00:22:54","C C Slaughters Restaurant","Adelyn Petersen",9.05,113.11
12229,2,23:38:44,"2016-02-29 23:38:44","C C Slaughters Restaurant","Adelyn Petersen",1.27,31.7
12230,7,19:25:28,"2017-08-26 19:25:28","Sizzler","Adelyn Petersen",3.08,43.96
12231,3,15:11:47,"2016-08-02 15:11:47","Dick's Last Resort","Adelyn Petersen",1.8,89.93
12232,6,14:52:20,"2017-12-01 14:52:20","Bennigan's","Adelyn Petersen",16.49,126.83
12233,7,12:53:27,"2017-10-21 12:53:27","Bennigan's","Adelyn Petersen",2.51,62.65
12234,1,00:42:25,"2017-05-21 00:42:25","World Beer Direct","Adelyn Petersen",5.15,85.87
12235,5,16:37:22,"2017-08-31 16:37:22","Dick's Last Resort","Adelyn Petersen",2.74,68.59
12236,6,20:18:06,"2017-09-29 20:18:06","Sizzler","Adelyn Petersen",2.58,51.51
12237,7,10:11:16,"2017-02-25 10:11:16","World Beer Direct","Adelyn Petersen",4.2,32.27
12238,4,17:42:22,"2017-03-01 17:42:22","Sizzler","Adelyn Petersen",0.37,37.11
12239,5,18:20:45,"2016-01-07 18:20:45","Bottling CO","Adelyn Petersen",1.43,71.37
12240,3,19:07:19,"2017-07-18 19:07:19","C C Slaughters Restaurant","Adelyn Petersen",9.04,90.38
12241,4,15:09:47,"2016-08-03 15:09:47","Tradesman Tavern Inc","Marcel Garrison",9.79,89.02
